candle_end_time,open,high,low,close,amount,info
2014-09-03,2389.690,2414.260,2389.680,2408.840,129734204.000,
2014-09-04,2411.930,2427.300,2404.080,2426.220,111272298.000,
2014-09-05,2433.170,2450.630,2427.990,2449.260,133551764.000,
2014-09-09,2452.230,2454.890,2437.080,2445.220,118194344.000,
2014-09-10,2435.590,2437.080,2422.650,2432.430,109175517.000,
2014-09-11,2430.680,2461.470,2417.270,2423.450,132982583.000,
2014-09-12,2418.750,2438.360,2412.620,2438.360,109160170.000,
2014-09-15,2433.000,2439.250,2418.960,2437.190,122247159.000,
2014-09-16,2440.340,2442.920,2386.980,2388.760,186742791.000,
2014-09-17,2395.360,2405.370,2379.090,2401.330,125269028.000,
2014-09-18,2396.380,2414.950,2389.620,2408.660,115926376.000,
2014-09-19,2409.310,2430.150,2402.310,2425.210,101813577.000,
2014-09-22,2419.330,2419.330,2374.110,2378.920,102240870.000,
2014-09-23,2379.520,2402.480,2379.520,2399.460,84033341.000,
2014-09-24,2391.420,2443.980,2387.070,2441.860,142713530.000,
2014-09-25,2453.420,2462.670,2429.590,2436.970,138661891.000,
2014-09-26,2430.810,2439.650,2420.500,2437.200,100299494.000,
2014-09-29,2443.910,2453.670,2435.610,2447.800,123401727.000,
2014-09-30,2452.170,2454.890,2444.200,2450.990,115804229.000,
2014-10-08,2460.870,2478.380,2445.270,2478.380,121953604.000,
2014-10-09,2480.200,2488.110,2461.110,2481.960,137923920.000,
2014-10-10,2472.100,2482.140,2457.680,2466.790,147634307.000,
2014-10-13,2457.410,2460.390,2430.550,2454.950,131593362.000,
2014-10-14,2451.090,2467.900,2436.340,2446.560,127393705.000,
2014-10-15,2444.540,2465.500,2431.190,2463.870,135801882.000,
2014-10-16,2448.970,2480.300,2441.820,2444.400,158166603.000,
2014-10-17,2443.220,2456.100,2410.400,2441.730,132759988.000,
2014-10-20,2448.450,2456.620,2441.900,2454.710,91435401.000,
2014-10-21,2453.410,2459.250,2432.550,2433.390,96241912.000,
2014-10-22,2434.890,2447.470,2417.560,2418.640,88656193.000,
2014-10-23,2415.440,2424.660,2392.530,2395.940,103491839.000,
2014-10-24,2397.850,2404.990,2385.730,2390.710,74974869.000,
2014-10-27,2377.540,2377.540,2361.680,2368.830,73862447.000,
2014-10-28,2373.160,2416.770,2373.160,2416.650,101523055.000,
2014-10-29,2423.810,2461.270,2415.700,2451.380,158584062.000,
2014-10-30,2450.360,2474.380,2443.760,2468.930,189626353.000,
2014-10-31,2473.500,2512.190,2466.500,2508.320,239172412.000,
2014-11-03,2515.820,2524.170,2502.060,2512.550,205801228.000,
2014-11-04,2511.040,2517.460,2498.600,2513.170,218247005.000,
2014-11-05,2516.870,2519.400,2499.230,2503.450,190491862.000,
2014-11-06,2505.170,2510.990,2482.980,2506.070,149651117.000,
2014-11-07,2508.760,2541.550,2489.420,2502.150,208760911.000,
2014-11-10,2529.830,2565.730,2514.710,2565.730,226599735.000,
2014-11-11,2578.440,2602.370,2532.570,2558.610,323711656.000,
2014-11-12,2545.400,2594.320,2539.600,2594.320,184686261.000,
2014-11-13,2597.390,2607.520,2567.460,2579.750,219815615.000,
2014-11-14,2569.210,2581.930,2557.670,2581.090,165049965.000,
2014-11-17,2613.510,2614.090,2565.940,2567.100,158478095.000,
2014-11-18,2565.270,2570.210,2534.930,2541.420,142941356.000,
2014-11-19,2538.230,2550.500,2531.320,2537.220,122146974.000,
2014-11-20,2528.780,2545.470,2522.840,2537.100,106149864.000,
2014-11-21,2537.540,2585.360,2530.030,2583.460,151028139.000,
2014-11-24,2614.160,2667.670,2602.940,2649.260,279839720.000,
2014-11-25,2650.080,2686.060,2643.840,2685.560,222611699.000,
2014-11-26,2695.260,2723.360,2690.310,2723.020,243962485.000,
2014-11-27,2737.030,2754.490,2718.700,2754.490,265464730.000,
2014-11-28,2753.930,2809.540,2740.370,2808.820,375323662.000,
2014-12-01,2825.610,2855.330,2808.650,2819.810,365487417.000,
2014-12-02,2807.340,2944.510,2804.290,2923.940,361465322.000,
2014-12-03,2936.120,3028.230,2912.250,2967.550,466156685.000,
2014-12-04,2975.400,3104.890,2968.880,3104.350,426812928.000,
2014-12-05,3143.970,3195.800,3011.940,3124.890,524881260.000,
2014-12-08,3108.270,3270.880,3075.700,3252.880,484462344.000,
2014-12-09,3233.100,3387.830,3074.520,3106.910,632874567.000,
2014-12-10,3120.210,3229.050,3058.190,3221.550,425018708.000,
2014-12-11,3185.160,3254.420,3158.440,3183.010,367091691.000,
2014-12-12,3182.920,3239.450,3167.930,3193.230,301065325.000,
2014-12-15,3176.830,3226.220,3143.300,3217.230,290193834.000,
2014-12-16,3221.360,3303.400,3207.690,3303.400,358123847.000,
2014-12-17,3325.820,3368.190,3275.740,3360.600,448140770.000,
2014-12-18,3359.090,3393.710,3322.230,3345.930,355970207.000,
2014-12-19,3345.630,3397.180,3280.920,3383.170,411211590.000,
2014-12-22,3396.250,3455.210,3357.660,3394.480,549801671.000,
2014-12-23,3358.800,3431.780,3316.910,3324.920,369736093.000,
2014-12-24,3332.150,3340.360,3188.500,3230.390,317449587.000,
2014-12-25,3254.480,3335.780,3226.320,3335.420,309799547.000,
2014-12-26,3343.640,3453.340,3335.010,3445.840,384614124.000,
2014-12-29,3502.180,3524.280,3405.840,3455.460,425015037.000,
2014-12-30,3450.810,3491.830,3422.170,3457.550,328233873.000,
2014-12-31,3462.390,3542.340,3452.500,3533.710,345934760.000,
2015-01-05,3566.090,3669.040,3551.510,3641.540,451198098.000,
2015-01-06,3608.430,3683.230,3587.230,3641.060,420962185.000,
2015-01-07,3620.920,3671.190,3601.700,3643.790,320191232.000,
2015-01-08,3650.070,3659.950,3552.100,3559.260,295003045.000,
2015-01-09,3547.570,3689.750,3536.400,3546.720,349982672.000,
2015-01-12,3531.510,3560.530,3461.320,3513.580,266567175.000,
2015-01-13,3506.450,3550.160,3494.770,3514.040,187153965.000,
2015-01-14,3522.910,3547.240,3471.560,3502.420,196012510.000,
2015-01-15,3501.720,3604.120,3482.270,3604.120,237812338.000,
2015-01-16,3616.250,3662.160,3601.260,3635.150,282681614.000,
2015-01-19,3414.010,3497.250,3330.980,3355.160,329505275.000,
2015-01-20,3336.790,3419.200,3325.680,3396.220,297843232.000,
2015-01-21,3420.490,3557.790,3409.430,3548.890,337928210.000,
2015-01-22,3551.050,3576.760,3520.050,3567.610,268853599.000,
2015-01-23,3582.090,3627.810,3548.630,3571.730,280172172.000,
2015-01-26,3580.120,3611.620,3559.380,3607.990,239766203.000,
2015-01-27,3614.040,3616.260,3510.020,3574.930,287669179.000,
2015-01-28,3547.240,3583.310,3512.390,3525.320,216220214.000,
2015-01-29,3474.920,3505.580,3453.900,3481.800,211618860.000,
2015-01-30,3496.890,3514.220,3431.940,3434.390,196479157.000,
2015-02-02,3360.190,3407.260,3347.080,3353.960,195183699.000,
2015-02-03,3388.600,3441.710,3360.720,3437.450,192846096.000,
2015-02-04,3446.140,3476.820,3399.560,3401.770,191304349.000,
2015-02-05,3487.950,3487.950,3366.860,3366.950,250430609.000,
2015-02-06,3352.330,3374.050,3285.940,3312.420,192664186.000,
2015-02-09,3305.730,3376.530,3298.600,3345.920,172353820.000,
2015-02-10,3345.080,3407.180,3339.550,3406.940,159309088.000,
2015-02-11,3415.980,3445.660,3412.140,3434.120,144613772.000,
2015-02-12,3435.360,3453.580,3405.630,3442.870,156081691.000,
2015-02-13,3458.830,3509.500,3452.080,3469.830,201089971.000,
2015-02-16,3473.290,3504.480,3466.610,3499.480,165641343.000,
2015-02-17,3511.540,3536.820,3511.090,3522.320,165328313.000,
2015-02-25,3529.550,3529.550,3463.960,3478.730,165539351.000,
2015-02-26,3473.710,3569.330,3456.870,3566.290,229328438.000,
2015-02-27,3565.230,3594.810,3560.460,3572.840,222786438.000,
2015-03-02,3603.450,3608.690,3566.530,3601.260,248176125.000,
2015-03-03,3579.310,3579.310,3504.200,3507.900,261866489.000,
2015-03-04,3514.670,3540.910,3497.170,3530.820,199663981.000,
2015-03-05,3513.250,3517.080,3467.680,3496.340,217508805.000,
2015-03-06,3501.180,3516.240,3472.390,3478.520,181518054.000,
2015-03-09,3449.700,3546.710,3417.490,3537.750,233940411.000,
2015-03-10,3523.640,3551.210,3511.990,3520.610,194267657.000,
2015-03-11,3524.570,3568.920,3512.220,3524.650,188947825.000,
2015-03-12,3557.690,3603.340,3536.530,3592.840,265664625.000,
2015-03-13,3604.670,3641.390,3594.740,3617.660,246864768.000,
2015-03-16,3641.770,3705.740,3621.120,3705.670,275438307.000,
2015-03-17,3733.960,3762.570,3716.810,3757.120,371625666.000,
2015-03-18,3769.090,3846.050,3763.850,3846.050,415190011.000,
2015-03-19,3851.250,3859.130,3809.710,3839.740,391547630.000,
2015-03-20,3852.490,3916.860,3832.420,3892.570,401817552.000,
2015-03-23,3923.080,3972.300,3922.210,3972.060,391119922.000,
2015-03-24,3980.070,3989.860,3883.780,3973.050,468581312.000,
2015-03-25,3961.580,3980.720,3913.990,3940.410,379968851.000,
2015-03-26,3921.750,3992.000,3892.880,3950.000,346756315.000,
2015-03-27,3957.542,3993.032,3993.032,3971.697,298756064.000,
2015-03-30,3999.020,4101.650,3999.020,4088.180,428297020.000,
2015-03-31,4138.880,4166.020,4037.770,4051.200,436065635.000,
2015-04-01,4057.500,4139.500,4046.940,4123.900,329512853.000,
2015-04-02,4149.950,4156.840,4068.650,4124.780,339070487.000,
2015-04-03,4104.670,4170.560,4092.380,4170.540,321303766.000,
2015-04-07,4213.890,4260.470,4197.020,4260.040,415362654.000,
2015-04-08,4277.450,4304.780,4204.830,4295.800,458676715.000,
2015-04-09,4316.960,4332.170,4212.610,4262.140,439699902.000,
2015-04-10,4249.380,4351.690,4231.200,4344.420,348190170.000,
2015-04-13,4394.050,4432.020,4361.590,4421.070,434153036.000,
2015-04-14,4432.130,4474.350,4385.910,4438.180,434432126.000,
2015-04-15,4439.310,4476.000,4379.610,4380.510,472154131.000,
2015-04-16,4355.490,4513.770,4335.630,4513.550,422603748.000,
2015-04-17,4578.680,4630.270,4553.900,4596.140,552802663.000,
2015-04-20,4615.030,4671.170,4492.600,4521.920,686439075.000,
2015-04-21,4520.460,4620.060,4504.560,4619.160,490314991.000,
2015-04-22,4637.060,4740.930,4632.590,4739.810,516213792.000,
2015-04-23,4764.480,4782.040,4693.970,4740.890,497430954.000,
2015-04-24,4682.630,4730.430,4618.320,4702.640,480152936.000,
2015-04-27,4753.870,4810.480,4735.310,4807.590,513076548.000,
2015-04-28,4811.320,4839.080,4703.570,4741.860,608638545.000,
2015-04-29,4722.900,4797.930,4695.790,4774.330,395056980.000,
2015-04-30,4788.410,4818.730,4749.480,4749.890,399727444.000,
2015-05-04,4757.640,4795.920,4699.400,4787.740,377843853.000,
2015-05-05,4785.190,4785.190,4572.980,4596.840,460419626.000,
2015-05-06,4626.230,4700.910,4511.760,4553.330,376073702.000,
2015-05-07,4520.820,4546.340,4467.460,4470.090,297759203.000,
2015-05-08,4515.550,4559.060,4445.590,4558.400,302407967.000,
2015-05-11,4582.090,4690.950,4535.150,4690.530,373838420.000,
2015-05-12,4692.120,4748.000,4660.020,4747.420,377053891.000,
2015-05-13,4746.710,4758.000,4678.850,4718.440,370730424.000,
2015-05-14,4717.960,4735.280,4670.170,4700.780,337725152.000,
2015-05-15,4690.750,4690.750,4592.050,4617.470,328431166.000,
2015-05-18,4582.060,4623.380,4565.060,4575.140,269180489.000,
2015-05-19,4577.640,4740.000,4577.640,4731.220,314785952.000,
2015-05-20,4751.570,4843.100,4745.210,4754.920,363180748.000,
2015-05-21,4768.690,4841.620,4746.030,4840.980,305054537.000,
2015-05-22,4895.920,4951.990,4870.600,4951.330,455846718.000,
2015-05-25,4949.110,5099.840,4949.110,5099.500,465736590.000,
2015-05-26,5140.800,5199.290,5063.150,5198.920,487949359.000,
2015-05-27,5216.170,5226.840,5126.860,5181.430,470798730.000,
2015-05-28,5174.100,5213.180,4831.330,4834.010,571829047.000,
2015-05-29,4839.530,4924.300,4665.520,4840.830,427878859.000,
2015-06-01,4862.760,5079.320,4835.770,5076.180,417503741.000,
2015-06-02,5091.270,5162.560,5047.080,5161.870,412973196.000,
2015-06-03,5176.600,5186.970,5059.500,5143.590,414258270.000,
2015-06-04,5156.010,5194.230,4863.460,5181.420,482767268.000,
2015-06-05,5254.900,5288.340,5104.180,5230.550,545961196.000,
2015-06-08,5259.410,5370.610,5202.600,5353.750,637313237.000,
2015-06-09,5379.470,5380.430,5251.210,5317.460,570427263.000,
2015-06-10,5254.300,5374.830,5209.680,5309.110,442165676.000,
2015-06-11,5305.140,5329.290,5248.160,5306.590,392338755.000,
2015-06-12,5329.280,5351.650,5283.090,5335.120,430131386.000,
2015-06-15,5354.010,5362.450,5207.310,5221.170,475745703.000,
2015-06-16,5165.020,5204.300,5015.270,5064.820,411675638.000,
2015-06-17,5072.310,5158.370,4949.290,5138.830,397124187.000,
2015-06-18,5107.690,5121.220,4926.430,4930.550,364395814.000,
2015-06-19,4847.060,4910.450,4634.690,4637.050,358104744.000,
2015-06-23,4641.420,4786.960,4455.330,4786.090,365087944.000,
2015-06-24,4811.600,4883.730,4744.310,4880.130,434638723.000,
2015-06-25,4906.240,4919.260,4667.220,4706.520,446135982.000,
2015-06-26,4573.870,4650.190,4278.670,4336.190,446639790.000,
2015-06-29,4446.840,4451.170,4000.930,4191.550,525662482.000,
2015-06-30,4161.070,4475.770,4016.010,4473.000,527045280.000,
2015-07-01,4408.980,4526.130,4235.700,4253.020,431721411.000,
2015-07-02,4287.730,4312.190,4000.060,4108.000,457062194.000,
2015-07-03,4017.200,4164.630,3785.900,3885.920,429300850.000,
2015-07-06,4218.270,4218.270,3832.470,3998.540,648094530.000,
2015-07-07,3877.850,3960.640,3743.620,3928.000,679385007.000,
2015-07-08,3651.060,3762.620,3612.250,3663.040,581467097.000,
2015-07-09,3621.680,3930.260,3537.830,3897.630,503870610.000,
2015-07-10,3916.270,4179.110,3887.550,4106.560,500701802.000,
2015-07-13,4132.230,4278.160,4072.430,4211.810,502092186.000,
2015-07-14,4178.630,4258.510,4062.500,4112.150,454422009.000,
2015-07-15,4068.880,4114.240,3899.510,3966.760,421956367.000,
2015-07-16,3949.640,4067.020,3856.320,3997.360,330531345.000,
2015-07-17,4023.760,4190.190,4000.230,4151.500,331107131.000,
2015-07-20,4157.060,4221.690,4106.390,4160.610,352673472.000,
2015-07-21,4109.760,4201.480,4081.700,4166.010,318374945.000,
2015-07-22,4148.560,4187.430,4094.710,4157.160,318945997.000,
2015-07-23,4158.930,4262.060,4148.820,4250.810,354471759.000,
2015-07-24,4255.200,4299.650,4154.620,4176.280,392045373.000,
2015-07-27,4097.800,4156.310,3817.170,3818.730,365054511.000,
2015-07-28,3690.970,3883.450,3627.420,3811.090,383527216.000,
2015-07-29,3839.960,3934.000,3769.190,3930.380,276972845.000,
2015-07-30,3915.780,3968.530,3802.880,3815.410,271548665.000,
2015-07-31,3777.160,3863.620,3757.990,3816.700,222376767.000,
2015-08-03,3766.070,3829.240,3742.580,3829.240,245805030.000,
2015-08-04,3827.370,3948.450,3801.030,3948.160,220236556.000,
2015-08-05,3937.620,3962.280,3858.660,3866.900,200484269.000,
2015-08-06,3802.930,3888.690,3793.240,3831.850,147278694.000,
2015-08-07,3866.430,3926.650,3857.910,3906.950,183349153.000,
2015-08-10,3947.470,4101.730,3932.840,4084.360,306780540.000,
2015-08-11,4083.590,4110.130,4042.000,4066.670,322034191.000,
2015-08-12,4025.670,4078.030,4015.350,4016.130,255146196.000,
2015-08-13,4010.010,4075.700,3967.820,4075.460,242836979.000,
2015-08-14,4097.920,4113.160,4056.730,4073.540,253392996.000,
2015-08-17,4058.110,4081.770,4009.990,4077.870,256939638.000,
2015-08-18,4084.310,4103.050,3816.550,3825.410,319881070.000,
2015-08-19,3748.270,3898.740,3668.190,3886.140,269049839.000,
2015-08-20,3848.400,3880.820,3761.450,3761.450,212167965.000,
2015-08-21,3714.290,3757.780,3578.180,3589.540,217986403.000,
2015-08-24,3454.600,3468.150,3266.550,3275.530,255436652.000,
2015-08-25,3070.010,3200.110,3019.560,3042.930,276081306.000,
2015-08-26,3062.570,3192.930,2952.010,3025.690,308270623.000,
2015-08-27,3092.810,3206.720,3028.400,3205.640,267294930.000,
2015-08-28,3246.240,3353.240,3223.620,3342.290,299498426.000,
2015-08-31,3307.400,3368.280,3205.540,3366.540,280250403.000,
2015-09-01,3296.530,3370.500,3190.580,3362.080,352458528.000,
2015-09-02,3220.850,3387.020,3213.640,3365.830,347789412.000,
2015-09-07,3347.290,3422.230,3240.240,3250.490,204224431.000,
2015-09-08,3221.790,3340.220,3170.810,3334.020,154599631.000,
2015-09-09,3344.820,3426.650,3330.290,3399.300,220467421.000,
2015-09-10,3349.280,3398.320,3337.310,3357.560,144882971.000,
2015-09-11,3349.880,3383.130,3315.480,3347.190,108547508.000,
2015-09-14,3367.640,3373.920,3187.570,3281.130,205457251.000,
2015-09-15,3208.740,3240.080,3131.980,3152.230,143555641.000,
2015-09-16,3149.160,3345.920,3131.370,3309.250,159709994.000,
2015-09-17,3287.660,3354.910,3237.000,3237.000,169401881.000,
2015-09-18,3254.440,3280.880,3227.830,3251.270,106903481.000,
2015-09-21,3222.600,3312.550,3211.930,3308.250,122788668.000,
2015-09-22,3312.370,3371.410,3303.180,3339.030,146221985.000,
2015-09-23,3290.070,3315.940,3253.330,3263.030,123171439.000,
2015-09-24,3278.900,3300.860,3255.900,3285.000,102011238.000,
2015-09-25,3272.670,3290.860,3201.910,3231.950,121419278.000,
2015-09-28,3226.610,3246.550,3186.510,3242.750,74219468.000,
2015-09-29,3197.220,3208.420,3159.040,3178.850,87150633.000,
2015-09-30,3195.900,3223.910,3186.770,3202.950,78559349.000,
2015-10-08,3324.980,3337.330,3294.600,3296.480,132081768.000,
2015-10-09,3302.360,3352.380,3293.970,3340.120,124352500.000,
2015-10-12,3351.140,3486.630,3347.250,3447.690,221400468.000,
2015-10-13,3422.480,3452.040,3413.970,3445.040,145433786.000,
2015-10-14,3431.140,3458.700,3403.230,3406.110,152173938.000,
2015-10-15,3403.390,3486.810,3402.320,3486.810,171158299.000,
2015-10-16,3508.520,3537.540,3487.100,3534.060,208964709.000,
2015-10-19,3548.950,3573.000,3502.500,3534.180,207606744.000,
2015-10-20,3527.880,3577.800,3510.440,3577.700,179025108.000,
2015-10-21,3580.840,3601.240,3417.410,3473.250,282076050.000,
2015-10-22,3453.200,3530.770,3442.310,3524.530,184305580.000,
2015-10-23,3536.840,3581.840,3515.820,3571.240,198294478.000,
2015-10-26,3614.700,3620.760,3561.190,3589.260,204248863.000,
2015-10-27,3569.450,3601.050,3486.100,3592.880,192056140.000,
2015-10-28,3575.800,3598.170,3517.210,3524.920,170977098.000,
2015-10-29,3539.980,3561.810,3507.970,3533.310,127010446.000,
2015-10-30,3530.220,3574.470,3497.570,3534.080,139141914.000,
2015-11-02,3489.230,3543.450,3474.710,3475.960,130002568.000,
2015-11-03,3484.720,3501.700,3452.620,3465.490,101401876.000,
2015-11-04,3477.160,3628.540,3477.160,3628.540,205423865.000,
2015-11-05,3630.780,3781.410,3627.300,3705.970,398046568.000,
2015-11-06,3698.340,3801.710,3694.660,3793.370,298753076.000,
2015-11-09,3796.380,3891.770,3796.380,3840.350,356804823.000,
2015-11-10,3806.670,3876.490,3798.820,3833.240,286519603.000,
2015-11-11,3828.450,3843.110,3781.410,3833.650,232234296.000,
2015-11-12,3841.740,3843.900,3771.270,3795.320,217537647.000,
2015-11-13,3756.200,3793.710,3727.580,3746.240,203489891.000,
2015-11-16,3682.740,3764.410,3680.070,3764.130,161690901.000,
2015-11-17,3790.430,3852.770,3750.160,3758.390,248533071.000,
2015-11-18,3760.460,3771.850,3706.310,3715.580,185689495.000,
2015-11-19,3725.620,3775.230,3714.680,3774.970,154631989.000,
2015-11-20,3778.880,3793.540,3757.030,3774.380,186951689.000,
2015-11-23,3774.440,3802.850,3743.410,3753.330,175626812.000,
2015-11-24,3745.760,3754.170,3702.740,3753.890,143383283.000,
2015-11-25,3747.760,3781.860,3735.720,3781.610,151944941.000,
2015-11-26,3795.250,3805.840,3756.820,3759.430,173525468.000,
2015-11-27,3739.100,3742.740,3534.390,3556.990,208939358.000,
2015-11-30,3554.890,3587.970,3455.070,3566.410,173201163.000,
2015-12-01,3562.320,3617.300,3536.120,3591.700,136536554.000,
2015-12-02,3587.760,3725.850,3573.400,3721.960,213538865.000,
2015-12-03,3709.550,3758.450,3693.140,3749.300,197762126.000,
2015-12-04,3719.730,3726.120,3667.290,3677.590,151199522.000,
2015-12-07,3681.580,3699.340,3658.580,3687.610,113883150.000,
2015-12-08,3668.840,3668.840,3619.450,3623.020,125781083.000,
2015-12-09,3613.420,3655.160,3611.490,3635.940,113325422.000,
2015-12-10,3634.370,3678.320,3615.990,3623.080,120215625.000,
2015-12-11,3605.370,3630.740,3578.150,3608.060,110322481.000,
2015-12-14,3573.880,3712.500,3571.000,3711.320,151769119.000,
2015-12-15,3707.730,3717.360,3679.230,3694.390,126481710.000,
2015-12-16,3703.950,3713.090,3677.450,3685.440,111342723.000,
2015-12-17,3712.780,3768.840,3709.850,3755.890,177924075.000,
2015-12-18,3754.960,3810.220,3750.930,3767.910,173465980.000,
2015-12-21,3762.100,3877.820,3759.990,3865.970,217435275.000,
2015-12-22,3872.100,3880.470,3841.590,3876.730,180303661.000,
2015-12-23,3877.870,3926.690,3862.970,3866.380,207017147.000,
2015-12-24,3858.140,3867.680,3787.080,3829.400,147181397.000,
2015-12-25,3832.080,3848.020,3813.200,3838.200,119624013.000,
2015-12-28,3847.530,3853.390,3727.630,3727.630,153988440.000,
